team_id,subscribe_at,disabled_at,status,offer,trial_start_at,trial_end_at
be06e048-a037-4d1c-b266-1cf7581da922,,2023-01-28 00:01:02.169947+00,disabled,time,2022-12-28 14:08:25.653111+00,2023-01-27 14:08:25.653111+00
8d9f21ef-f5b0-48bd-bc3f-f6ebcd0c8d8f,,2023-02-06 00:01:07.185+00,disabled,time,2023-01-06 20:52:26.166235+00,2023-02-05 20:52:26.166235+00
53d7daa7-79ac-43f5-94e4-22a7ed665687,,2023-01-29 00:01:03.341212+00,disabled,budget,2022-12-29 12:31:44.498654+00,2023-01-28 12:31:44.498656+00
7b3ab67e-502b-4e24-9ae2-b598d050174e,2023-01-11 14:34:51+00,2023-12-05 09:03:45.888818+00,disabled,freemium,2022-11-29 12:56:56.097238+00,2022-12-29 12:56:56.097238+00
3d452f60-f5aa-4fed-bbc8-7d652caf1cce,,2023-02-10 00:01:11.90662+00,disabled,budget,2023-01-10 09:49:56.652241+00,2023-02-09 09:49:56.652241+00
35b3c924-e149-4e40-81e4-fd0636e6455a,,2023-01-09 14:27:11.030418+00,disabled,budget,2023-01-09 14:21:19.913344+00,2023-02-08 14:21:19.913345+00
529c96f6-0545-45f1-bf63-e5694b9bca19,,2023-02-11 00:01:12.241764+00,disabled,time,2023-01-11 13:24:33.096997+00,2023-02-10 13:24:33.096997+00
a05d5b60-6438-4473-aeb9-624740991a26,,2023-02-11 00:01:12.55073+00,disabled,budget,2023-01-11 15:16:02.132707+00,2023-02-10 15:16:02.132707+00
49ba3aa6-4fc9-411d-9c6e-150b21d1f213,,2023-02-12 00:01:04.311378+00,disabled,budget,2023-01-12 10:14:13.206261+00,2023-02-11 10:14:13.206261+00
1ff80184-740c-4448-9c4a-376ab6bb64ad,,2023-02-12 00:01:04.892425+00,disabled,time,2023-01-12 11:02:25.034251+00,2023-02-11 11:02:25.034251+00
5e375940-d04a-4934-b150-fea612dc6e60,,2023-02-12 00:01:05.436812+00,disabled,budget,2023-01-12 14:16:40.527202+00,2023-02-11 14:16:40.527202+00
209eb15b-4272-4e22-89e9-4d8884a3fd65,,2023-02-13 00:01:06.075175+00,disabled,time,2023-01-13 08:42:30.340914+00,2023-02-12 08:42:30.340915+00
90176b1a-fbf6-459b-9a14-b79e38fe9b0a,,2023-02-16 00:01:07.087071+00,disabled,time,2023-01-16 14:18:36.030648+00,2023-02-15 14:18:36.030649+00
0c64bcd5-2b36-415f-af4e-3480bee4b630,,2023-02-13 00:01:06.676731+00,disabled,time,2023-01-13 08:05:08.147525+00,2023-02-12 08:05:08.147526+00
a57b1ed7-214c-4f55-8d53-5ca68ca1bade,,2023-02-14 00:01:13.78496+00,disabled,budget,2023-01-14 14:15:19.715333+00,2023-02-13 14:15:19.715333+00
98217b20-54d7-439a-8978-fb3297ec83df,,2023-02-17 00:01:09.279021+00,disabled,budget,2023-01-17 14:31:06.008256+00,2023-02-16 14:31:06.008256+00
f6d74666-049c-4712-9b5c-cef8b1ecbb77,,2023-02-15 00:01:11.989287+00,disabled,time,2023-01-15 10:24:11.833669+00,2023-02-14 10:24:11.833669+00
e6cd914a-b52e-474f-8eed-ef0ceede0655,,2023-02-15 00:01:12.303021+00,disabled,time,2023-01-15 19:18:52.233874+00,2023-02-14 19:18:52.233875+00
db6dff0c-cbe0-4bac-bb79-a49ed3edf896,,2023-01-15 00:01:02.212688+00,disabled,time,2022-12-15 20:57:57.942813+00,2023-01-14 20:57:57.942813+00
b5f69d04-bc25-4a26-aa2b-542d1b712585,,2023-01-15 00:01:03.254681+00,disabled,time,2022-12-15 08:49:25.751101+00,2023-01-14 08:49:25.751101+00
9b5fe671-8303-4930-90ac-aad3e4c23ef8,,2023-02-17 00:01:09.589843+00,disabled,budget,2023-01-17 17:04:29.846333+00,2023-02-16 17:04:29.846333+00
e3412889-f798-4cd2-96be-d96ffa29bc1f,,2023-02-19 00:01:06.220246+00,disabled,budget,2023-01-19 13:38:49.634253+00,2023-02-18 13:38:49.634254+00
7323711c-b64d-429d-a838-648aefbc481d,2023-01-04 23:00:00+00,,active,time,2023-01-03 13:03:26.531874+00,2023-02-02 13:03:26.531874+00
ad69909f-a39e-4e0f-92d9-6b4f6b158ed8,2023-01-09 07:22:27+00,2024-03-14 22:57:59.965523+00,disabled,freemium,2023-01-09 07:16:27.126876+00,2023-02-08 07:16:27.126876+00
65cbb2c2-fd30-4c7a-8921-64f9c61c3923,2023-02-15 10:34:48+00,2024-03-14 22:58:10.099182+00,disabled,freemium,2023-01-13 10:52:58.196375+00,2023-02-12 10:52:58.196375+00
43a0628e-7a4d-4a71-b5d4-e58b36fbf7ad,2023-02-23 13:33:51+00,2024-03-14 23:00:01.2749+00,disabled,freemium,2022-11-22 14:11:48.814517+00,2022-12-22 14:11:48.814517+00
9866fff3-3f77-49cd-b1a0-ccdc0252e9c3,2023-01-26 16:59:16+00,2024-03-14 23:06:26.777584+00,disabled,freemium,2023-01-04 13:54:37.07387+00,2023-02-03 13:54:37.073871+00
38efd64b-4133-46b6-9888-4ed74911ddc0,,2023-02-25 00:01:09.607289+00,disabled,budget,2023-01-25 12:37:51.012788+00,2023-02-24 12:37:51.012788+00
d29339fd-48be-41eb-a0e4-ff4582fa5213,,2023-02-18 00:01:10.260708+00,disabled,budget,2023-01-18 08:32:19.991257+00,2023-02-17 08:32:19.991257+00
68a9b053-a525-4a60-aabd-4e55b73e230a,,2023-02-18 00:01:11.064214+00,disabled,budget,2023-01-18 18:43:44.079969+00,2023-02-17 18:43:44.079969+00
12494b43-e46d-4b86-b154-b00d8f0ccec2,,2023-02-20 00:01:06.74548+00,disabled,budget,2023-01-20 11:13:37.082565+00,2023-02-19 11:13:37.082566+00
e684ef68-5561-4ad4-9a40-452fa7543f81,,2023-02-15 00:01:07.807052+00,disabled,time,2023-01-02 13:30:38.722856+00,2023-02-15 00:00:00+00
b861dfc2-645a-4f21-8691-29cb7404429a,,2023-02-09 00:01:09.062951+00,disabled,budget,2023-01-09 12:23:23.65424+00,2023-02-08 12:23:23.654241+00
1ba4d727-9103-4c7b-9269-925c35c10e15,,2023-02-21 00:01:11.693412+00,disabled,time,2023-01-21 15:36:13.511692+00,2023-02-20 15:36:13.511692+00
ceb5201d-1940-4dc9-ad98-facd10af9890,,2023-01-22 18:10:39.580723+00,disabled,budget,2023-01-22 18:07:16.71381+00,2023-02-21 18:07:16.713811+00
33f523c2-3816-4626-b573-623314f9ceab,,2023-02-24 00:01:13.930802+00,disabled,budget,2023-01-24 13:44:57.433759+00,2023-02-23 13:44:57.43376+00
39521274-8012-41dc-ad67-2c12942fe46b,,2023-02-26 00:01:07.805903+00,disabled,budget,2023-01-26 14:03:18.372668+00,2023-02-25 14:03:18.372668+00
48884a30-4902-44b6-9c5e-1da419dc0959,,2023-02-27 00:01:09.540322+00,disabled,budget,2023-01-27 15:25:40.083302+00,2023-02-26 15:25:40.083302+00
aaf006df-d780-4a7a-90ff-c30255f59a90,,2023-02-23 00:01:11.837064+00,disabled,budget,2023-01-23 14:11:32.852654+00,2023-02-22 14:11:32.852654+00
fbdb457c-ce2b-41f8-9d10-bcbe4ffca147,,2023-02-23 00:01:12.138793+00,disabled,budget,2023-01-23 15:21:25.263546+00,2023-02-22 15:21:25.263546+00
4cddce05-a8e9-4280-83bf-890932b03946,,2023-02-10 00:01:12.247011+00,disabled,budget,2023-01-10 10:13:48.669924+00,2023-02-09 10:13:48.669924+00
5ebb6696-e525-4d52-97e3-3f1b7b36715e,,2023-01-31 10:06:44.850696+00,disabled,budget,2023-01-31 09:48:33.268647+00,2023-03-02 09:48:33.268647+00
27a01b9a-70f3-44ff-adae-56cb80fb354a,2023-01-31 10:32:46+00,2023-02-21 11:04:09.740961+00,disabled,freemium,2023-01-31 10:28:04.512321+00,2023-03-02 10:28:04.512321+00
ffebbd85-f4b5-4d9f-bdfc-919ae1a4d413,,2023-01-31 13:00:49.811446+00,disabled,budget,2023-01-27 21:29:35.651831+00,2023-02-26 21:29:35.651832+00
288e0a9a-0854-484d-8982-3e06b562c0d6,,2023-02-04 00:01:08.63563+00,disabled,time,2023-01-04 17:37:27.514255+00,2023-02-03 17:37:27.514255+00
55e55489-650f-42cc-a219-f47ce8f71058,,2023-02-02 00:01:11.180555+00,disabled,time,2023-01-02 18:45:21.407973+00,2023-02-01 18:45:21.407973+00
bd030a14-4748-4c28-8f84-a3615350f857,,2023-02-02 00:01:11.48563+00,disabled,time,2023-01-02 17:11:36.82705+00,2023-02-01 17:11:36.82705+00
d8acae00-6838-4d0d-a0bb-6a0ac0f0c407,,2023-02-02 09:57:46.770304+00,disabled,budget,2023-02-02 09:50:41.733356+00,2023-03-04 09:50:41.733356+00
23ec6a79-af1b-41bf-8872-3f6c08ad28d2,,2023-03-04 00:01:09.204345+00,disabled,budget,2023-02-01 14:49:29.174415+00,2023-03-03 14:49:29.174415+00
9517f587-e4ed-432e-8bf5-5b5e81dd3efc,,2023-03-04 00:01:09.493778+00,disabled,time,2023-02-01 15:49:09.424302+00,2023-03-03 15:49:09.424302+00
2c27723d-c08f-412a-84b4-fc78f782ff11,,2023-03-04 00:01:09.796695+00,disabled,time,2023-02-01 15:54:18.679049+00,2023-03-03 15:54:18.67905+00
b6d2b582-db16-4de2-a5f8-3aff18c770a2,,2023-03-04 00:01:10.109864+00,disabled,time,2023-02-01 17:20:01.459966+00,2023-03-03 17:20:01.459966+00
4b0cd70b-ab1b-4b15-acf0-b5fef623337b,,2023-03-05 00:01:10.237475+00,disabled,budget,2023-02-02 07:41:30.84661+00,2023-03-04 07:41:30.84661+00
e4d1a7f1-5452-462a-8630-401edfc067a0,,2023-03-05 00:01:10.550535+00,disabled,time,2023-02-02 09:29:13.244231+00,2023-03-04 09:29:13.244231+00
4d6a96dd-f55f-47f7-a519-a43644a46824,,2023-03-05 00:01:10.853668+00,disabled,time,2023-02-02 09:33:19.429421+00,2023-03-04 09:33:19.429421+00
381bc865-4d43-4bb1-ba92-5999b034b66e,,2023-03-05 00:01:11.428661+00,disabled,budget,2023-02-02 13:13:20.373152+00,2023-03-04 13:13:20.373152+00
6119c403-8ffc-469e-8660-04fc768db5d9,2023-01-16 08:42:09+00,,active,budget,2022-12-15 13:30:01.216296+00,2023-01-14 13:30:01.216297+00
5be95b6d-4283-4e45-a562-ef9c1c740840,2023-02-03 16:38:53+00,2024-01-31 14:34:59.054019+00,disabled,time,2023-01-03 15:45:19.477585+00,2023-02-02 15:45:19.477585+00
22347b59-32bf-4c7a-b091-1cde1e7f21e2,,2023-03-05 00:01:11.730945+00,disabled,time,2023-02-02 17:09:34.316331+00,2023-03-04 17:09:34.316331+00
11c38589-8b5c-4554-855c-f5674cfbb5f7,,2023-03-06 00:01:07.706918+00,disabled,budget,2023-02-03 02:37:47.877332+00,2023-03-05 02:37:47.877332+00
d880416e-629c-46f9-902d-d44a6125bcfe,,2023-03-06 00:01:08.259793+00,disabled,budget,2023-02-03 09:42:44.283326+00,2023-03-05 09:42:44.283326+00
894562d8-e4ea-4717-a966-0d5514bafd8a,,2023-03-06 00:01:08.557424+00,disabled,time,2023-02-03 14:09:12.010592+00,2023-03-05 14:09:12.010592+00
3caaa1c6-6ffd-4715-bc32-4000ddeae054,,2023-03-06 00:01:08.863436+00,disabled,time,2023-02-03 14:39:47.599213+00,2023-03-05 14:39:47.599214+00
09616166-8fed-41fc-be2b-3fbd305a5495,,2023-03-07 00:01:15.489712+00,disabled,time,2023-02-04 15:47:45.208413+00,2023-03-06 15:47:45.208413+00
c8f336ba-6728-4605-b5dc-07d59745eeb7,,2023-03-09 00:01:12.897565+00,disabled,budget,2023-02-06 05:15:09.946354+00,2023-03-08 05:15:09.946354+00
2b9ff0a4-b050-4013-92d9-3fbcdc3cf613,2022-11-16 11:28:35+00,2023-01-25 09:42:55.595056+00,disabled,time,2022-07-05 11:45:54.25349+00,2022-09-26 00:00:00+00
bf898cf2-d760-4eac-a4f0-9705489bbc69,,2023-03-09 00:01:13.206753+00,disabled,time,2023-02-06 07:50:32.702101+00,2023-03-08 07:50:32.702101+00
57ede901-9d61-4c38-baeb-96fab50e67ff,,2023-03-09 00:01:13.508353+00,disabled,budget,2023-02-06 09:06:06.061106+00,2023-03-08 09:06:06.061106+00
98b44ca1-c6cc-4484-92ba-d8d10fa14cbd,2022-12-11 23:00:00+00,2023-01-31 00:01:13.401394+00,disabled,budget,2020-10-08 14:26:16.528689+00,2020-12-31 00:00:00+00
8988265f-6c56-481a-8f35-afcb53e388fe,,2023-04-14 00:01:13.612558+00,disabled,freemium,2023-01-30 09:51:45.375394+00,2023-04-14 00:00:00+00
a4d03aa2-c636-4615-907e-7235cd6f106b,,2023-04-14 00:01:13.946293+00,disabled,budget,2023-01-30 10:02:13.969533+00,2023-04-14 00:00:00+00
6eb13611-93ce-47c9-9224-00cae76ac401,,2023-02-09 14:30:44.691017+00,disabled,time,2023-02-09 14:22:45.078031+00,2023-03-11 14:22:45.078031+00
5477b606-f1f3-429b-9347-cb7b5d9efa2e,2022-07-23 14:45:10+00,2023-02-09 17:56:30.899458+00,disabled,time,2021-05-27 13:58:16.979751+00,2021-06-26 13:58:16.979751+00
2f294c2d-8528-4e82-a4a7-03d419aa191f,,2023-02-10 00:01:12.541605+00,disabled,time,2023-01-10 13:49:14.231236+00,2023-02-09 13:49:14.231236+00
880681e2-2afb-4bb2-9ff2-edb21fd61213,,2023-02-10 00:01:13.11098+00,disabled,time,2023-01-10 16:08:47.206046+00,2023-02-09 16:08:47.206046+00
ed51ff1c-445a-4fd5-9311-781492dc7f6d,,2023-02-13 00:01:06.979144+00,disabled,budget,2023-01-13 16:47:26.536712+00,2023-02-12 16:47:26.536713+00
8dddd875-ebf1-4408-bb96-6167567b4ba5,,2023-02-16 09:34:38.55756+00,disabled,budget,2023-02-15 16:38:14.531959+00,2023-03-17 16:38:14.53196+00
4fdc853d-3f13-419d-826f-d30ea3a0702c,,2023-02-23 00:01:12.454806+00,disabled,time,2023-01-23 16:06:50.234379+00,2023-02-22 16:06:50.23438+00
fed75f8e-ac3f-4391-9cd6-2bc9eaa17225,,2023-02-24 00:01:14.541826+00,disabled,budget,2023-01-24 10:16:52.38735+00,2023-02-23 10:16:52.387351+00
6ab0765f-cb0b-4b14-b268-2c37867154c0,,2023-02-24 00:01:14.838714+00,disabled,budget,2023-01-24 10:50:32.648819+00,2023-02-23 10:50:32.648819+00
c701a7aa-ae92-4356-9461-440f07695e5b,2023-02-21 12:27:03+00,2024-03-14 22:52:53.820976+00,disabled,freemium,2023-01-20 12:52:48.862758+00,2023-02-19 12:52:48.862758+00
da7e6a6c-5c69-4afa-9097-a13cd3ebc5f9,2023-02-27 11:25:45+00,2024-03-14 22:58:16.805537+00,disabled,freemium,2023-01-24 07:56:39.442029+00,2023-02-23 07:56:39.442029+00
0794a489-10ed-46dd-b84f-d1ebc9dcf3f2,2023-02-03 08:47:58+00,2024-03-14 23:02:10.859379+00,disabled,freemium,2023-01-03 11:42:22.167949+00,2023-02-02 11:42:22.16795+00
99d7e02e-b2ce-4660-b57e-fefd8ce952ee,,2023-02-24 00:01:15.126131+00,disabled,time,2023-01-24 22:07:38.350102+00,2023-02-23 22:07:38.350102+00
0f3bd1db-5ddd-46aa-81bb-dabd000f7572,,2023-03-01 08:44:54.952723+00,disabled,time,2023-02-17 08:36:06.375364+00,2023-03-19 08:36:06.375364+00
eecfa00b-15f7-4b22-b180-922c836b3abd,,2023-03-18 00:01:13.198544+00,disabled,time,2023-02-15 12:56:28.012292+00,2023-03-17 12:56:28.012293+00
d5ab0a79-d725-42f2-983d-b819be8b2e2a,2023-01-30 16:15:52+00,2023-06-28 10:28:22.857624+00,disabled,time,2023-01-03 08:28:44.881275+00,2023-02-02 08:28:44.881275+00
4e752771-6f12-4bff-ac2f-149b0b39c87c,,2023-04-19 00:00:55.008005+00,disabled,budget,2023-03-19 08:38:43.083133+00,2023-04-18 08:38:43.083133+00
4226c527-f148-4a49-845c-bc1739f0a60a,,2023-03-19 00:01:10.844473+00,disabled,budget,2023-02-16 18:47:09.803494+00,2023-03-18 18:47:09.803494+00
57400529-4ed2-4540-9061-c2c6f72fd1e2,,2023-03-08 13:30:16.778859+00,disabled,time,2023-03-01 17:00:09.384539+00,2023-03-31 17:00:09.38454+00
ff066f5d-5313-4868-8046-0a9ef18632a9,,2023-04-01 00:01:15.694983+00,disabled,budget,2023-03-01 08:31:50.520829+00,2023-03-31 08:31:50.520829+00
c691568a-87a5-4fe3-84cd-112b2c3a2dd0,,2023-03-11 00:01:10.56125+00,disabled,budget,2023-02-08 15:34:40.572209+00,2023-03-10 15:34:40.572209+00
962e5b54-c905-4437-935c-43ccdcc9fbaf,,2023-03-12 00:01:08.432952+00,disabled,time,2023-02-09 09:50:27.604898+00,2023-03-11 09:50:27.604898+00
8e67d192-8d7b-4ab2-845a-6c54258d69ac,,2023-03-12 00:01:08.74667+00,disabled,budget,2023-02-09 10:10:39.737034+00,2023-03-11 10:10:39.737035+00
44663cb6-4f93-48ab-9555-cbdfd0748ce5,,2023-03-12 00:01:09.06262+00,disabled,time,2023-02-09 11:09:19.167725+00,2023-03-11 11:09:19.167725+00
e53d53c5-8b3f-4fd4-aadf-ad8d5bf6e569,,2023-04-17 00:01:15.855725+00,disabled,time,2023-03-17 08:37:22.328113+00,2023-04-16 08:37:22.328113+00
e9f19878-58cf-4b6e-9b11-96ad67057cb1,,2023-03-31 00:01:16.659459+00,disabled,budget,2023-02-28 12:26:06.355217+00,2023-03-30 12:26:06.355217+00
2f3f3221-573b-4406-b6bd-adbe440dfa09,,2023-03-16 00:01:12.973866+00,disabled,budget,2023-02-13 14:58:18.41307+00,2023-03-15 14:58:18.41307+00
ce81e10c-b15c-4c72-af38-1f680c50d45c,,2023-03-16 00:01:13.300525+00,disabled,budget,2023-02-13 20:38:08.967427+00,2023-03-15 20:38:08.967428+00
79c3e0c0-8b05-4237-a073-607125250bdc,,2023-03-31 00:01:18.537591+00,disabled,budget,2023-02-28 14:38:50.612267+00,2023-03-30 14:38:50.612267+00
547c6e59-a908-44cb-bf16-b09a2d514fd3,,2023-03-17 00:01:16.49876+00,disabled,budget,2023-02-14 19:56:52.098354+00,2023-03-16 19:56:52.098354+00
1a2c37f9-45e3-4245-bee3-b98550709717,,2023-03-18 00:01:13.535179+00,disabled,budget,2023-02-15 20:30:51.677626+00,2023-03-17 20:30:51.677626+00
4c9d37f6-acbd-467a-b23e-f33d319b190e,,2023-03-24 00:01:17.074004+00,disabled,budget,2023-02-21 19:03:58.847393+00,2023-03-23 19:03:58.847393+00
73b845b4-6a58-4772-90c0-801e415196fa,,2023-03-25 00:01:14.121348+00,disabled,budget,2023-02-22 12:22:12.952769+00,2023-03-24 12:22:12.952769+00
641d3784-83d5-45ab-8abc-b389e9b1d0cc,,2023-03-25 00:01:14.423848+00,disabled,budget,2023-02-22 12:22:32.021858+00,2023-03-24 12:22:32.021859+00
8ed14f22-6d40-49c9-9d2d-717e2035f7f9,,2023-03-26 00:01:09.976993+00,disabled,budget,2023-02-23 14:44:04.942637+00,2023-03-25 14:44:04.942638+00
e51642b8-5fe3-421b-9ba4-38d0df738224,,2023-03-27 00:01:08.695892+00,disabled,budget,2023-02-24 14:09:57.099688+00,2023-03-26 14:09:57.099689+00
9ef0b575-430e-477c-9004-896b185359e7,,2023-03-28 00:01:16.489951+00,disabled,budget,2023-02-25 08:28:11.429165+00,2023-03-27 08:28:11.429166+00
b5fb9e57-93fc-4597-bdf1-7bad139f8121,,2023-03-28 14:11:23.382646+00,disabled,time,2023-02-28 13:32:00.842588+00,2023-03-30 13:32:00.842588+00
9d746994-dc65-44b7-aa2a-5b1be238b167,,2023-03-29 00:01:18.154628+00,disabled,budget,2023-02-26 02:11:33.028491+00,2023-03-28 02:11:33.028492+00
6749dba5-ce86-46b8-a30d-5fd0cb72e3c5,,2023-04-01 00:01:16.500709+00,disabled,time,2023-03-01 09:29:32.250486+00,2023-03-31 09:29:32.250486+00
58803619-9af3-4cc0-a481-ed2e87971a81,,2023-04-17 00:01:16.164498+00,disabled,budget,2023-03-17 11:02:08.616133+00,2023-04-16 11:02:08.616133+00
2e6aa38c-ecb4-4ee5-8f58-14703b66a0c8,,2023-04-12 00:01:17.562184+00,disabled,time,2023-03-12 15:16:53.908719+00,2023-04-11 15:16:53.908719+00
7e3845ff-282c-411b-b2ed-a102fc0580b0,2023-03-02 15:12:45.306264+00,2023-03-26 15:13:35.621856+00,disabled,freemium,2022-10-27 16:48:31.26439+00,2022-11-26 16:48:31.264391+00
a9d7de20-f512-44b8-8549-52cb4d1dad38,,2023-03-03 00:01:12.634104+00,disabled,time,2023-01-31 10:19:42.506673+00,2023-03-02 10:19:42.506674+00
4176457d-6657-4d35-8967-b4e436fc79b4,,2023-03-03 00:01:12.94759+00,disabled,time,2023-01-31 09:47:06.173094+00,2023-03-02 09:47:06.173094+00
519559fc-fdc3-4c17-84d0-775105073f90,,2023-03-03 00:01:13.250738+00,disabled,time,2023-01-31 15:32:42.869078+00,2023-03-02 15:32:42.869078+00
1642b08d-17a4-421b-8f98-80e125c0a293,,2023-03-03 00:01:14.047187+00,disabled,budget,2023-01-31 17:08:06.826004+00,2023-03-02 17:08:06.826005+00
9102e235-1687-42be-bafa-04538d828c9f,,2023-03-03 00:01:14.335311+00,disabled,time,2023-01-31 17:08:18.156052+00,2023-03-02 17:08:18.156052+00
0fb2dd30-aa91-4d47-a5fc-65ca25186169,,2023-03-03 00:01:14.637715+00,disabled,time,2023-01-31 17:42:41.741683+00,2023-03-02 17:42:41.741683+00
d352e84d-12da-4d52-bf40-ed6fb2ed4188,,2023-04-04 00:01:20.934883+00,disabled,time,2023-03-04 21:44:31.166416+00,2023-04-03 21:44:31.166416+00
92bc92d0-e013-4c29-8d7e-9aa67cbbb1df,,2023-04-07 00:01:19.227676+00,disabled,budget,2023-03-07 09:00:23.507622+00,2023-04-06 09:00:23.507623+00
3aee7169-a685-4ce8-8492-a609e41e8d9e,,2023-04-13 00:01:14.817624+00,disabled,time,2023-03-13 11:01:52.214727+00,2023-04-12 11:01:52.214727+00
602bbbd8-b6ca-4438-9c21-1f2277ddf885,,2023-03-06 16:14:47.115628+00,disabled,time,2023-02-20 08:30:12.527421+00,2023-03-22 08:30:12.527421+00
c869ebc2-c891-4f7d-ade1-5a9f9281dc12,,2023-04-08 00:01:16.928287+00,disabled,time,2023-03-08 02:52:59.905655+00,2023-04-07 02:52:59.905656+00
b52e4b8d-5a2b-4c4b-8ee9-7b0b2f5bd5ba,,2023-04-08 00:01:17.219906+00,disabled,time,2023-03-08 09:43:03.5206+00,2023-04-07 09:43:03.520601+00
dcd537f4-c144-452e-bcef-84cb00e73b73,,2023-03-28 15:05:12.984932+00,disabled,budget,2023-03-18 20:03:00.397752+00,2023-04-17 20:03:00.397753+00
3cf0adc8-407e-463a-ba76-52f929829ed6,,2023-04-08 00:01:17.531659+00,disabled,time,2023-03-08 14:48:54.315067+00,2023-04-07 14:48:54.315067+00
0641bf78-e402-404d-9092-4d262333fe8b,2020-10-08 17:38:20+00,2023-03-08 07:34:50.985807+00,disabled,freemium,2020-09-26 22:00:00+00,2020-10-26 23:00:00+00
ccd07bfd-e957-43ae-b4bd-decb692c8b41,,2023-04-09 00:01:10.638002+00,disabled,budget,2023-03-09 14:58:26.577717+00,2023-04-08 14:58:26.577718+00
ed28f284-4730-4095-badb-1cc88d84eb35,,2023-04-10 00:01:13.036683+00,disabled,time,2023-03-10 22:38:22.815047+00,2023-04-09 22:38:22.815047+00
dc05e350-e5cf-4f38-869d-eddc831eac56,,2023-03-09 00:01:13.847663+00,disabled,budget,2023-02-06 12:32:48.612585+00,2023-03-08 12:32:48.612586+00
9477a354-9161-4bf1-92c5-0fed2b01536b,,2023-04-10 00:01:13.347601+00,disabled,budget,2023-03-10 00:13:06.874181+00,2023-04-09 00:13:06.874182+00
90909ef7-00f6-42ac-9d8d-6d4b6c561d94,2024-03-01 11:34:48.484447+00,,active,time,2023-02-06 16:10:00.8995+00,2023-03-08 16:10:00.8995+00
3e66fe6b-c3c8-4920-9f84-0e4f16ac7c1d,2023-03-08 17:53:45+00,2024-03-14 09:54:07.355556+00,disabled,time,2022-02-15 15:52:21.336506+00,2022-03-17 15:52:21.336506+00
3810845b-1a19-49fa-a1ea-a45f66d78b7b,2024-01-11 11:17:55.687981+00,2024-03-08 08:26:03.80001+00,disabled,freemium,2023-02-14 10:29:30.467242+00,2023-03-16 10:29:30.467242+00
f79e5df6-6b91-4093-b623-d664736f3137,2023-04-28 13:35:16+00,2024-03-14 22:51:25.786161+00,disabled,freemium,2023-03-16 16:09:00.332851+00,2023-05-02 00:00:00+00
a42790ab-0ccf-489f-9d73-b9d37654d819,2023-04-04 13:07:47+00,2024-03-14 22:52:40.280816+00,disabled,freemium,2023-03-14 08:40:22.307275+00,2023-04-13 08:40:22.307275+00
e4c92ad3-c853-426c-a824-bad898b442d1,2023-03-19 13:14:01+00,2024-03-14 22:58:40.555409+00,disabled,freemium,2023-02-14 16:13:29.079022+00,2023-03-16 16:13:29.079023+00
cb93a21c-4b5c-4a6d-9e8b-0fa402a126ca,,2023-04-10 00:01:13.646319+00,disabled,budget,2023-03-10 06:40:00.450213+00,2023-04-09 06:40:00.450214+00
e3e50385-d33d-45a0-b1b0-cc01802d9bcd,,2023-04-13 00:01:15.137972+00,disabled,time,2023-03-13 17:42:15.444737+00,2023-04-12 17:42:15.444737+00
d2a51558-8995-400f-9191-248acd89ad21,,2023-03-10 00:01:09.689482+00,disabled,budget,2023-02-07 17:09:45.745603+00,2023-03-09 17:09:45.745603+00
aab1fd7a-c334-4fbc-acbb-58d268c4d3dc,,2023-04-14 00:01:20.261724+00,disabled,budget,2023-03-14 09:41:49.484458+00,2023-04-13 09:41:49.484459+00
552428ed-0152-4ad2-82c4-52fc8e5f4dae,,2023-03-12 00:01:09.368994+00,disabled,budget,2023-02-09 12:00:50.833055+00,2023-03-11 12:00:50.833055+00
1cd5d806-85a1-4ca8-9b8b-47babafe66b9,,2023-03-12 00:01:09.684024+00,disabled,time,2023-02-09 12:40:29.07352+00,2023-03-11 12:40:29.073521+00
14e49fdc-ef32-4b74-85fa-5b2e22150f62,,2023-03-12 00:01:09.975974+00,disabled,time,2023-02-09 14:53:41.903436+00,2023-03-11 14:53:41.903436+00
e99ee359-54d1-49ca-a4ea-b8ab94c85b4f,,2023-04-14 00:01:20.551884+00,disabled,budget,2023-03-14 10:03:39.868418+00,2023-04-13 10:03:39.868418+00
8cd3cf43-514d-45e8-b222-ad4b94ba52dd,,2023-03-30 10:57:24.857337+00,disabled,time,2023-03-16 13:44:11.050938+00,2023-04-15 13:44:11.050939+00
2e1bf74e-7c40-4709-bd85-a58cfbec1ccd,,2023-04-15 00:01:16.308919+00,disabled,budget,2023-03-15 16:34:47.205467+00,2023-04-14 16:34:47.205467+00
8cfc9b72-318e-44a9-8b5a-3366243884d9,,2023-04-05 00:01:21.305269+00,disabled,budget,2023-03-05 17:30:40.180677+00,2023-04-04 17:30:40.180677+00
bac719b7-3abb-4ec4-a865-a6460b7145dc,,2023-04-15 00:01:16.61233+00,disabled,budget,2023-03-15 17:40:32.64189+00,2023-04-14 17:40:32.64189+00
9d6f5ce1-6064-49a8-95d2-03869259c850,,2023-04-15 00:01:16.903015+00,disabled,budget,2023-03-15 17:40:40.206537+00,2023-04-14 17:40:40.206538+00
f6d8a35c-69e4-4d71-a734-bf2164cc324d,,2023-04-16 00:01:11.789046+00,disabled,time,2023-03-16 08:48:11.666748+00,2023-04-15 08:48:11.666748+00
acb9d6b4-3127-4e54-be3c-403f0ccc72d2,,2023-04-16 00:01:12.090208+00,disabled,budget,2023-03-16 09:28:34.817882+00,2023-04-15 09:28:34.817882+00
